year,quarter,lad_code,claimant_rate
2021,Q4,E06000045,5.033
2021,Q4,E06000046,4.2
2021,Q4,E06000047,4.6
2021,Q4,E06000049,2.833
2021,Q4,E06000050,3.167
2021,Q4,E06000051,3.0
2021,Q4,E06000052,3.5
2021,Q4,E06000053,1.667
2021,Q4,E06000054,2.633
2021,Q4,E06000055,4.567
2021,Q4,E06000056,2.767
2021,Q4,E06000057,4.133
2021,Q4,E06000058,4.0
2021,Q4,E06000059,2.8
2021,Q4,E06000060,3.1
2021,Q4,E06000061,3.6
2021,Q4,E06000062,3.667
2021,Q4,E06000063,3.333
2021,Q4,E06000064,2.467
2021,Q4,E06000065,2.5
2021,Q4,E06000066,3.067
2021,Q4,E07000008,2.233
2021,Q4,E07000009,2.433
2021,Q4,E07000010,4.4
2021,Q4,E07000011,2.533
2021,Q4,E07000012,2.1
2021,Q4,E07000032,3.0
2021,Q4,E07000033,3.367
2021,Q4,E07000034,4.033
2021,Q4,E07000035,1.967
2021,Q4,E07000036,3.667
2021,Q4,E07000037,3.0
2021,Q4,E07000038,2.933
2021,Q4,E07000039,2.6
2021,Q4,E07000040,2.4
2021,Q4,E07000041,2.6
2021,Q4,E07000042,2.6
2021,Q4,E07000043,3.0
2021,Q4,E07000044,2.6
2021,Q4,E07000045,2.833
2021,Q4,E07000046,3.0
2021,Q4,E07000047,2.5
2021,Q4,E07000061,5.6
2021,Q4,E07000062,6.833
2021,Q4,E07000063,4.067
2021,Q4,E07000064,4.133
2021,Q4,E07000065,2.733
2021,Q4,E07000066,4.4
2021,Q4,E07000067,3.2
2021,Q4,E07000068,3.2
2021,Q4,E07000069,3.1
2021,Q4,E07000070,3.0
2021,Q4,E07000071,3.533
2021,Q4,E07000072,3.6
2021,Q4,E07000073,5.3
2021,Q4,E07000074,3.0
2021,Q4,E07000075,2.8
2021,Q4,E07000076,5.267
2021,Q4,E07000077,2.3
2021,Q4,E07000078,3.267
2021,Q4,E07000079,2.333
2021,Q4,E07000080,2.933
2021,Q4,E07000081,3.967
2021,Q4,E07000082,2.233
2021,Q4,E07000083,2.433
2021,Q4,E07000084,2.8
2021,Q4,E07000085,2.267
2021,Q4,E07000086,2.433
2021,Q4,E07000087,2.2
2021,Q4,E07000088,4.1
2021,Q4,E07000089,1.8
2021,Q4,E07000090,4.2
2021,Q4,E07000091,2.5
2021,Q4,E07000092,3.4
2021,Q4,E07000093,2.167
2021,Q4,E07000094,2.3
2021,Q4,E07000095,4.167
2021,Q4,E07000096,3.467
2021,Q4,E07000098,3.567
2021,Q4,E07000099,2.9
2021,Q4,E07000102,2.633
2021,Q4,E07000103,3.933
2021,Q4,E07000105,3.9
2021,Q4,E07000106,3.733
2021,Q4,E07000107,3.433
2021,Q4,E07000108,4.667
2021,Q4,E07000109,5.067
2021,Q4,E07000110,3.6
2021,Q4,E07000111,2.6
2021,Q4,E07000112,5.333
2021,Q4,E07000113,4.667
2021,Q4,E07000114,7.233
2021,Q4,E07000115,2.667
2021,Q4,E07000116,2.967
2021,Q4,E07000117,6.267
2021,Q4,E07000118,3.067
2021,Q4,E07000119,3.333
2021,Q4,E07000120,6.0
2021,Q4,E07000121,3.9
2021,Q4,E07000122,5.5
2021,Q4,E07000123,4.867
2021,Q4,E07000124,2.0
2021,Q4,E07000125,4.833
2021,Q4,E07000126,2.7
2021,Q4,E07000127,3.567
2021,Q4,E07000128,3.767
2021,Q4,E07000129,2.467
2021,Q4,E07000130,2.7
2021,Q4,E07000131,1.933
2021,Q4,E07000132,2.933
2021,Q4,E07000133,2.8
2021,Q4,E07000134,2.533
2021,Q4,E07000135,3.1
2021,Q4,E07000136,5.2
2021,Q4,E07000137,4.067
2021,Q4,E07000138,4.9
2021,Q4,E07000139,2.433
2021,Q4,E07000140,3.667
2021,Q4,E07000141,3.4
2021,Q4,E07000142,3.7
2021,Q4,E07000143,2.9
2021,Q4,E07000144,2.333
2021,Q4,E07000145,5.867
2021,Q4,E07000146,3.133
2021,Q4,E07000147,3.1
2021,Q4,E07000148,4.767
2021,Q4,E07000149,2.533
2021,Q4,E07000170,4.567
2021,Q4,E07000171,3.533
2021,Q4,E07000172,3.167
2021,Q4,E07000173,3.533
2021,Q4,E07000174,4.567
2021,Q4,E07000175,3.4
2021,Q4,E07000176,2.1
2021,Q4,E07000177,2.6
2021,Q4,E07000178,3.0
2021,Q4,E07000179,2.1
2021,Q4,E07000180,2.2
2021,Q4,E07000181,2.3
2021,Q4,E07000192,3.733
2021,Q4,E07000193,3.5
2021,Q4,E07000194,2.867
2021,Q4,E07000195,3.4
2021,Q4,E07000196,3.3
2021,Q4,E07000197,2.9
2021,Q4,E07000198,2.5
2021,Q4,E07000199,4.1
2021,Q4,E07000200,2.933
2021,Q4,E07000202,5.567
2021,Q4,E07000203,2.3
2021,Q4,E07000207,2.4
2021,Q4,E07000208,2.3
2021,Q4,E07000209,2.167
2021,Q4,E07000210,2.233
2021,Q4,E07000211,2.633
2021,Q4,E07000212,2.8
2021,Q4,E07000213,3.433
2021,Q4,E07000214,2.3
2021,Q4,E07000215,2.6
2021,Q4,E07000216,1.967
2021,Q4,E07000217,2.7
2021,Q4,E07000218,3.2
2021,Q4,E07000219,4.633
2021,Q4,E07000220,3.133
2021,Q4,E07000221,2.633
2021,Q4,E07000222,2.633
2021,Q4,E07000223,3.767
2021,Q4,E07000224,3.8
2021,Q4,E07000225,3.433
2021,Q4,E07000226,4.867
2021,Q4,E07000227,2.4
2021,Q4,E07000228,2.067
2021,Q4,E07000229,3.967
2021,Q4,E07000234,3.2
2021,Q4,E07000235,3.167
2021,Q4,E07000236,4.2
2021,Q4,E07000237,3.933
2021,Q4,E07000238,3.0
2021,Q4,E07000239,3.9
2021,Q4,E07000240,2.633
2021,Q4,E07000241,3.433
2021,Q4,E07000242,2.467
2021,Q4,E07000243,4.267
2021,Q4,E07000244,3.5
2021,Q4,E07000245,2.633
2021,Q4,E08000001,6.333
2021,Q4,E08000002,5.033
2021,Q4,E08000003,7.0
2021,Q4,E08000004,7.4
2021,Q4,E08000005,6.9
2021,Q4,E08000006,5.867
2021,Q4,E08000007,4.1
2021,Q4,E08000008,5.5
2021,Q4,E08000009,3.6
2021,Q4,E08000010,4.7
2021,Q4,E08000011,5.933
2021,Q4,E08000012,6.833
2021,Q4,E08000013,4.867
2021,Q4,E08000014,4.8
2021,Q4,E08000015,4.533
2021,Q4,E08000016,4.7
2021,Q4,E08000017,5.6
2021,Q4,E08000018,5.4
2021,Q4,E08000019,5.133
2021,Q4,E08000021,5.7
2021,Q4,E08000022,4.4
2021,Q4,E08000023,6.833
2021,Q4,E08000024,5.9
2021,Q4,E08000025,9.333
2021,Q4,E08000026,5.733
2021,Q4,E08000027,5.533
2021,Q4,E08000028,7.1
2021,Q4,E08000029,4.1
2021,Q4,E08000030,6.633
2021,Q4,E08000031,8.2
2021,Q4,E08000032,7.567
2021,Q4,E08000033,4.967
2021,Q4,E08000034,5.1
2021,Q4,E08000035,5.0
2021,Q4,E08000036,4.333
2021,Q4,E08000037,5.5
2021,Q4,E09000001,4.533
2021,Q4,E09000002,7.467
2021,Q4,E09000003,5.367
2021,Q4,E09000004,3.8
2021,Q4,E09000005,7.367
2021,Q4,E09000006,3.633
2021,Q4,E09000007,5.633
2021,Q4,E09000008,6.733
2021,Q4,E09000009,6.567
2021,Q4,E09000010,7.067
2021,Q4,E09000011,5.933
2021,Q4,E09000012,7.2
2021,Q4,E09000013,5.833
2021,Q4,E09000014,8.233
2021,Q4,E09000015,4.733
2021,Q4,E09000016,4.433
2021,Q4,E09000017,4.967
2021,Q4,E09000018,6.167
2021,Q4,E09000019,6.1
2021,Q4,E09000020,4.567
2021,Q4,E09000021,3.533
2021,Q4,E09000022,6.467
2021,Q4,E09000023,7.0
2021,Q4,E09000024,4.6
2021,Q4,E09000025,8.2
2021,Q4,E09000026,5.933
2021,Q4,E09000027,3.033
2021,Q4,E09000028,6.333
2021,Q4,E09000029,3.6
2021,Q4,E09000030,6.633
2021,Q4,E09000031,6.833
2021,Q4,E09000032,4.0
2021,Q4,E09000033,5.2
2021,Q4,N09000001,2.9
2021,Q4,N09000002,3.033
2021,Q4,N09000003,4.833
2021,Q4,N09000004,3.633
2021,Q4,N09000005,5.5
2021,Q4,N09000006,2.867
2021,Q4,N09000007,2.4
2021,Q4,N09000008,3.667
2021,Q4,N09000009,2.6
2021,Q4,N09000010,3.467
2021,Q4,N09000011,3.267
2021,Q4,S12000005,4.5
2021,Q4,S12000006,3.833
2021,Q4,S12000008,5.6
2021,Q4,S12000010,3.267
2021,Q4,S12000011,2.3
2021,Q4,S12000013,3.067
2021,Q4,S12000014,3.933
2021,Q4,S12000017,2.967
2021,Q4,S12000018,4.733
2021,Q4,S12000019,3.033
2021,Q4,S12000020,3.267
2021,Q4,S12000021,5.733
2021,Q4,S12000023,1.833
2021,Q4,S12000026,3.567
2021,Q4,S12000027,2.3
2021,Q4,S12000028,4.833
2021,Q4,S12000029,4.167
2021,Q4,S12000030,2.933
2021,Q4,S12000033,4.433
2021,Q4,S12000034,2.633
2021,Q4,S12000035,3.467
2021,Q4,S12000036,3.3
2021,Q4,S12000038,3.867
2021,Q4,S12000039,5.7
2021,Q4,S12000040,3.467
2021,Q4,S12000041,3.633
2021,Q4,S12000042,5.2
2021,Q4,S12000045,2.633
2021,Q4,S12000047,4.433
2021,Q4,S12000048,3.0
2021,Q4,S12000049,6.2
2021,Q4,S12000050,4.533
2021,Q4,W06000001,4.3
2021,Q4,W06000002,3.6
2021,Q4,W06000003,4.533
2021,Q4,W06000004,4.533
2021,Q4,W06000005,3.7
2021,Q4,W06000006,4.133
2021,Q4,W06000008,3.1
2021,Q4,W06000009,4.0
2021,Q4,W06000010,3.6
2021,Q4,W06000011,4.367
2021,Q4,W06000012,4.0
2021,Q4,W06000013,3.867
2021,Q4,W06000014,3.6
2021,Q4,W06000015,4.667
2021,Q4,W06000016,4.2
2021,Q4,W06000018,4.467
2021,Q4,W06000019,5.267
2021,Q4,W06000020,4.667
2021,Q4,W06000021,2.833
2021,Q4,W06000022,5.6
2021,Q4,W06000023,2.867
2021,Q4,W06000024,4.667
2022,Q1,E06000001,5.9
2022,Q1,E06000002,6.8
2022,Q1,E06000003,4.833
2022,Q1,E06000004,4.567
2022,Q1,E06000005,4.667
2022,Q1,E06000006,4.633
2022,Q1,E06000007,3.267
2022,Q1,E06000008,5.667
2022,Q1,E06000009,8.1
2022,Q1,E06000010,7.0
2022,Q1,E06000011,2.8
2022,Q1,E06000012,4.833
2022,Q1,E06000013,4.033
2022,Q1,E06000014,2.067
2022,Q1,E06000015,5.0
2022,Q1,E06000016,5.167
2022,Q1,E06000017,1.667
2022,Q1,E06000018,5.867
2022,Q1,E06000019,2.7
2022,Q1,E06000020,3.967
2022,Q1,E06000021,5.833
2022,Q1,E06000022,2.333
2022,Q1,E06000023,3.767
2022,Q1,E06000024,2.767
2022,Q1,E06000025,2.033
2022,Q1,E06000026,3.833
2022,Q1,E06000027,4.0
2022,Q1,E06000030,3.633
2022,Q1,E06000031,5.267
2022,Q1,E06000032,6.1
2022,Q1,E06000033,5.233
2022,Q1,E06000034,4.2
2022,Q1,E06000035,4.633
2022,Q1,E06000036,2.333
2022,Q1,E06000037,2.467
2022,Q1,E06000038,3.9
2022,Q1,E06000039,5.3
2022,Q1,E06000040,2.5
2022,Q1,E06000041,1.7
2022,Q1,E06000042,3.767
2022,Q1,E06000043,4.633
2022,Q1,E06000044,5.0
2022,Q1,E06000045,4.667
2022,Q1,E06000046,4.333
2022,Q1,E06000047,4.167
2022,Q1,E06000049,2.567
2022,Q1,E06000050,2.867
2022,Q1,E06000051,2.8
2022,Q1,E06000052,3.333
2022,Q1,E06000053,2.067
2022,Q1,E06000054,2.467
2022,Q1,E06000055,4.267
2022,Q1,E06000056,2.467
2022,Q1,E06000057,3.9
2022,Q1,E06000058,3.767
2022,Q1,E06000059,2.767
2022,Q1,E06000060,2.833
2022,Q1,E06000061,3.367
2022,Q1,E06000062,3.433
2022,Q1,E06000063,3.167
2022,Q1,E06000064,2.433
2022,Q1,E06000065,2.367
2022,Q1,E06000066,2.867
2022,Q1,E07000008,2.0
2022,Q1,E07000009,2.2
2022,Q1,E07000010,4.133
2022,Q1,E07000011,2.267
2022,Q1,E07000012,1.867
2022,Q1,E07000032,2.667
2022,Q1,E07000033,3.067
2022,Q1,E07000034,3.6
2022,Q1,E07000035,1.8
2022,Q1,E07000036,3.433
2022,Q1,E07000037,2.667
2022,Q1,E07000038,2.667
2022,Q1,E07000039,2.233
2022,Q1,E07000040,2.167
2022,Q1,E07000041,2.267
2022,Q1,E07000042,2.3
2022,Q1,E07000043,3.033
2022,Q1,E07000044,2.467
2022,Q1,E07000045,2.567
2022,Q1,E07000046,2.8
2022,Q1,E07000047,2.267
2022,Q1,E07000061,5.467
2022,Q1,E07000062,6.733
2022,Q1,E07000063,3.8
2022,Q1,E07000064,3.933
2022,Q1,E07000065,2.567
2022,Q1,E07000066,4.0
2022,Q1,E07000067,2.9
2022,Q1,E07000068,2.967
2022,Q1,E07000069,2.833
2022,Q1,E07000070,2.733
2022,Q1,E07000071,3.133
2022,Q1,E07000072,3.333
2022,Q1,E07000073,5.033
2022,Q1,E07000074,2.767
2022,Q1,E07000075,2.5
2022,Q1,E07000076,5.067
2022,Q1,E07000077,2.0
2022,Q1,E07000078,2.933
2022,Q1,E07000079,2.167
2022,Q1,E07000080,2.6
2022,Q1,E07000081,3.567
2022,Q1,E07000082,1.967
2022,Q1,E07000083,2.267
2022,Q1,E07000084,2.633
2022,Q1,E07000085,2.1
2022,Q1,E07000086,2.167
2022,Q1,E07000087,2.067
2022,Q1,E07000088,3.967
2022,Q1,E07000089,1.7
2022,Q1,E07000090,3.967
2022,Q1,E07000091,2.367
2022,Q1,E07000092,3.1
2022,Q1,E07000093,2.033
2022,Q1,E07000094,2.067
2022,Q1,E07000095,3.867
2022,Q1,E07000096,3.1
2022,Q1,E07000098,3.3
2022,Q1,E07000099,2.633
2022,Q1,E07000102,2.367
2022,Q1,E07000103,3.567
2022,Q1,E07000105,3.633
2022,Q1,E07000106,3.533
2022,Q1,E07000107,3.1
2022,Q1,E07000108,4.433
2022,Q1,E07000109,4.633
2022,Q1,E07000110,3.333
2022,Q1,E07000111,2.3
2022,Q1,E07000112,5.0
2022,Q1,E07000113,4.333
2022,Q1,E07000114,6.967
2022,Q1,E07000115,2.367
2022,Q1,E07000116,2.733
2022,Q1,E07000117,5.567
2022,Q1,E07000118,2.867
2022,Q1,E07000119,3.2
2022,Q1,E07000120,5.6
2022,Q1,E07000121,3.5
2022,Q1,E07000122,5.133
2022,Q1,E07000123,4.467
2022,Q1,E07000124,1.867
2022,Q1,E07000125,4.467
2022,Q1,E07000126,2.433
2022,Q1,E07000127,3.233
2022,Q1,E07000128,3.433
2022,Q1,E07000129,2.3
2022,Q1,E07000130,2.533
2022,Q1,E07000131,1.8
2022,Q1,E07000132,2.767
2022,Q1,E07000133,2.6
2022,Q1,E07000134,2.367
2022,Q1,E07000135,2.767
2022,Q1,E07000136,5.167
2022,Q1,E07000137,4.333
2022,Q1,E07000138,4.5
2022,Q1,E07000139,2.167
2022,Q1,E07000140,3.367
2022,Q1,E07000141,3.2
2022,Q1,E07000142,3.4
2022,Q1,E07000143,2.7
2022,Q1,E07000144,2.2
2022,Q1,E07000145,6.067
2022,Q1,E07000146,2.967
2022,Q1,E07000147,3.133
2022,Q1,E07000148,4.367
2022,Q1,E07000149,2.367
2022,Q1,E07000170,4.267
2022,Q1,E07000171,3.367
2022,Q1,E07000172,2.833
2022,Q1,E07000173,3.267
2022,Q1,E07000174,4.233
2022,Q1,E07000175,3.233
2022,Q1,E07000176,1.933
2022,Q1,E07000177,2.167
2022,Q1,E07000178,2.667
2022,Q1,E07000179,1.933
2022,Q1,E07000180,2.133
2022,Q1,E07000181,2.1
2022,Q1,E07000192,3.467
2022,Q1,E07000193,3.167
2022,Q1,E07000194,2.633
2022,Q1,E07000195,3.2
2022,Q1,E07000196,3.067
2022,Q1,E07000197,2.733
2022,Q1,E07000198,2.3
2022,Q1,E07000199,3.933
2022,Q1,E07000200,2.633
2022,Q1,E07000202,5.167
2022,Q1,E07000203,2.133
2022,Q1,E07000207,2.167
2022,Q1,E07000208,2.067
2022,Q1,E07000209,1.967
2022,Q1,E07000210,2.1
2022,Q1,E07000211,2.367
2022,Q1,E07000212,2.467
2022,Q1,E07000213,3.133
2022,Q1,E07000214,2.167
2022,Q1,E07000215,2.367
2022,Q1,E07000216,1.833
2022,Q1,E07000217,2.433
2022,Q1,E07000218,3.0
2022,Q1,E07000219,4.267
2022,Q1,E07000220,2.867
2022,Q1,E07000221,2.367
2022,Q1,E07000222,2.433
2022,Q1,E07000223,3.333
2022,Q1,E07000224,3.6
2022,Q1,E07000225,3.167
2022,Q1,E07000226,4.5
2022,Q1,E07000227,2.167
2022,Q1,E07000228,1.867
2022,Q1,E07000229,3.633
2022,Q1,E07000234,3.033
2022,Q1,E07000235,2.9
2022,Q1,E07000236,4.067
2022,Q1,E07000237,3.833
2022,Q1,E07000238,2.933
2022,Q1,E07000239,3.733
2022,Q1,E07000240,2.3
2022,Q1,E07000241,3.033
2022,Q1,E07000242,2.167
2022,Q1,E07000243,3.767
2022,Q1,E07000244,3.367
2022,Q1,E07000245,2.433
2022,Q1,E08000001,5.867
2022,Q1,E08000002,4.667
2022,Q1,E08000003,6.4
2022,Q1,E08000004,6.933
2022,Q1,E08000005,6.5
2022,Q1,E08000006,5.333
2022,Q1,E08000007,3.833
2022,Q1,E08000008,5.067
2022,Q1,E08000009,3.367
2022,Q1,E08000010,4.367
2022,Q1,E08000011,5.367
2022,Q1,E08000012,6.367
2022,Q1,E08000013,4.467
2022,Q1,E08000014,4.567
2022,Q1,E08000015,4.2
2022,Q1,E08000016,4.2
2022,Q1,E08000017,5.2
2022,Q1,E08000018,5.067
2022,Q1,E08000019,4.667
2022,Q1,E08000021,5.167
2022,Q1,E08000022,4.067
2022,Q1,E08000023,6.533
2022,Q1,E08000024,5.533
2022,Q1,E08000025,8.833
2022,Q1,E08000026,5.333
2022,Q1,E08000027,5.167
2022,Q1,E08000028,6.633
2022,Q1,E08000029,3.767
2022,Q1,E08000030,6.2
2022,Q1,E08000031,7.667
2022,Q1,E08000032,7.067
2022,Q1,E08000033,4.633
2022,Q1,E08000034,4.667
2022,Q1,E08000035,4.567
2022,Q1,E08000036,3.967
2022,Q1,E08000037,5.167
2022,Q1,E09000001,3.5
2022,Q1,E09000002,6.833
2022,Q1,E09000003,4.933
2022,Q1,E09000004,3.367
2022,Q1,E09000005,6.733
2022,Q1,E09000006,3.233
2022,Q1,E09000007,4.967
2022,Q1,E09000008,6.1
2022,Q1,E09000009,5.967
2022,Q1,E09000010,6.633
2022,Q1,E09000011,5.367
2022,Q1,E09000012,6.567
2022,Q1,E09000013,5.233
2022,Q1,E09000014,7.7
2022,Q1,E09000015,4.233
2022,Q1,E09000016,4.0
2022,Q1,E09000017,4.267
2022,Q1,E09000018,5.567
2022,Q1,E09000019,5.5
2022,Q1,E09000020,4.033
2022,Q1,E09000021,3.133
2022,Q1,E09000022,5.967
2022,Q1,E09000023,6.467
2022,Q1,E09000024,4.267
2022,Q1,E09000025,7.2
2022,Q1,E09000026,5.2
2022,Q1,E09000027,2.733
2022,Q1,E09000028,5.833
2022,Q1,E09000029,3.133
2022,Q1,E09000030,5.8
2022,Q1,E09000031,6.233
2022,Q1,E09000032,3.633
2022,Q1,E09000033,4.7
2022,Q1,N09000001,2.567
2022,Q1,N09000002,2.667
2022,Q1,N09000003,4.367
2022,Q1,N09000004,3.367
2022,Q1,N09000005,5.067
2022,Q1,N09000006,2.567
2022,Q1,N09000007,2.1
2022,Q1,N09000008,3.3
2022,Q1,N09000009,2.3
2022,Q1,N09000010,3.133
2022,Q1,N09000011,2.933
2022,Q1,S12000005,4.133
2022,Q1,S12000006,3.667
2022,Q1,S12000008,5.267
2022,Q1,S12000010,2.933
2022,Q1,S12000011,2.1
2022,Q1,S12000013,3.0
2022,Q1,S12000014,3.633
2022,Q1,S12000017,2.967
2022,Q1,S12000018,4.5
2022,Q1,S12000019,2.7
2022,Q1,S12000020,3.1
2022,Q1,S12000021,5.467
2022,Q1,S12000023,1.933
2022,Q1,S12000026,3.4
2022,Q1,S12000027,2.167
2022,Q1,S12000028,4.667
2022,Q1,S12000029,3.833
2022,Q1,S12000030,2.733
2022,Q1,S12000033,4.1
2022,Q1,S12000034,2.5
2022,Q1,S12000035,3.467
2022,Q1,S12000036,2.867
2022,Q1,S12000038,3.633
2022,Q1,S12000039,5.533
2022,Q1,S12000040,3.1
2022,Q1,S12000041,3.367
2022,Q1,S12000042,4.833
2022,Q1,S12000045,2.433
2022,Q1,S12000047,4.2
2022,Q1,S12000048,2.833
2022,Q1,S12000049,5.7
2022,Q1,S12000050,4.2
2022,Q1,W06000001,4.067
2022,Q1,W06000002,3.533
2022,Q1,W06000003,4.4
2022,Q1,W06000004,4.233
2022,Q1,W06000005,3.533
2022,Q1,W06000006,3.767
2022,Q1,W06000008,3.167
2022,Q1,W06000009,4.033
2022,Q1,W06000010,3.333
2022,Q1,W06000011,3.967
2022,Q1,W06000012,3.667
2022,Q1,W06000013,3.667
2022,Q1,W06000014,3.367
2022,Q1,W06000015,4.267
2022,Q1,W06000016,3.9
2022,Q1,W06000018,4.2
2022,Q1,W06000019,5.0
2022,Q1,W06000020,4.467
2022,Q1,W06000021,2.667
2022,Q1,W06000022,5.233
2022,Q1,W06000023,2.767
2022,Q1,W06000024,4.467
2022,Q2,E06000001,5.233
2022,Q2,E06000002,5.933
2022,Q2,E06000003,4.233
2022,Q2,E06000004,4.2
2022,Q2,E06000005,4.1
2022,Q2,E06000006,4.3
2022,Q2,E06000007,2.933
2022,Q2,E06000008,5.3
2022,Q2,E06000009,7.2
2022,Q2,E06000010,6.133
2022,Q2,E06000011,2.433
2022,Q2,E06000012,4.333
2022,Q2,E06000013,3.6
2022,Q2,E06000014,1.9
2022,Q2,E06000015,4.633
2022,Q2,E06000016,4.833
2022,Q2,E06000017,1.333
2022,Q2,E06000018,5.4
2022,Q2,E06000019,2.467
2022,Q2,E06000020,3.6
2022,Q2,E06000021,5.433
2022,Q2,E06000022,1.933
2022,Q2,E06000023,3.4
2022,Q2,E06000024,2.4
2022,Q2,E06000025,1.767
2022,Q2,E06000026,3.4
2022,Q2,E06000027,3.4
2022,Q2,E06000030,3.167
2022,Q2,E06000031,4.867
2022,Q2,E06000032,5.567
2022,Q2,E06000033,4.633
2022,Q2,E06000034,3.833
2022,Q2,E06000035,4.067
2022,Q2,E06000036,2.0
2022,Q2,E06000037,2.2
2022,Q2,E06000038,3.633
2022,Q2,E06000039,4.933
2022,Q2,E06000040,2.333
2022,Q2,E06000041,1.5
2022,Q2,E06000042,3.467
2022,Q2,E06000043,4.1
2022,Q2,E06000044,4.533
2022,Q2,E06000045,4.267
2022,Q2,E06000046,3.667
2022,Q2,E06000047,3.633
2022,Q2,E06000049,2.333
2022,Q2,E06000050,2.567
2022,Q2,E06000051,2.433
2022,Q2,E06000052,2.767
2022,Q2,E06000053,1.1
2022,Q2,E06000054,2.1
2022,Q2,E06000055,3.833
2022,Q2,E06000056,2.233
2022,Q2,E06000057,3.333
2022,Q2,E06000058,3.467
2022,Q2,E06000059,2.367
2022,Q2,E06000060,2.633
2022,Q2,E06000061,3.133
2022,Q2,E06000062,3.2
2022,Q2,E06000063,2.7
2022,Q2,E06000064,2.1
2022,Q2,E06000065,2.033
2022,Q2,E06000066,2.5
2022,Q2,E07000008,1.867
2022,Q2,E07000009,2.067
2022,Q2,E07000010,3.867
2022,Q2,E07000011,2.133
2022,Q2,E07000012,1.733
2022,Q2,E07000032,2.5
2022,Q2,E07000033,2.933
2022,Q2,E07000034,3.367
2022,Q2,E07000035,1.533
2022,Q2,E07000036,3.167
2022,Q2,E07000037,2.4
2022,Q2,E07000038,2.5
2022,Q2,E07000039,2.067
2022,Q2,E07000040,1.8
2022,Q2,E07000041,2.0
2022,Q2,E07000042,2.0
2022,Q2,E07000043,2.467
2022,Q2,E07000044,2.067
2022,Q2,E07000045,2.067
2022,Q2,E07000046,2.367
2022,Q2,E07000047,1.967
2022,Q2,E07000061,4.767
2022,Q2,E07000062,5.933
2022,Q2,E07000063,3.333
2022,Q2,E07000064,3.5
2022,Q2,E07000065,2.233
2022,Q2,E07000066,3.667
2022,Q2,E07000067,2.467
2022,Q2,E07000068,2.533
2022,Q2,E07000069,2.433
2022,Q2,E07000070,2.4
2022,Q2,E07000071,2.7
2022,Q2,E07000072,2.833
2022,Q2,E07000073,4.367
2022,Q2,E07000074,2.3
2022,Q2,E07000075,2.2
2022,Q2,E07000076,4.2
2022,Q2,E07000077,1.733
2022,Q2,E07000078,2.5
2022,Q2,E07000079,1.767
2022,Q2,E07000080,2.267
2022,Q2,E07000081,3.233
2022,Q2,E07000082,1.633
2022,Q2,E07000083,1.967
2022,Q2,E07000084,2.433
2022,Q2,E07000085,1.9
2022,Q2,E07000086,2.033
2022,Q2,E07000087,1.867
2022,Q2,E07000088,3.633
2022,Q2,E07000089,1.467
2022,Q2,E07000090,3.667
2022,Q2,E07000091,2.033
2022,Q2,E07000092,2.633
2022,Q2,E07000093,1.833
2022,Q2,E07000094,1.833
2022,Q2,E07000095,3.5
2022,Q2,E07000096,2.767
2022,Q2,E07000098,2.967
2022,Q2,E07000099,2.3
2022,Q2,E07000102,2.167
2022,Q2,E07000103,3.233
2022,Q2,E07000105,3.167
2022,Q2,E07000106,3.133
2022,Q2,E07000107,2.833
2022,Q2,E07000108,3.9
2022,Q2,E07000109,4.133
2022,Q2,E07000110,2.867
2022,Q2,E07000111,2.033
2022,Q2,E07000112,4.3
2022,Q2,E07000113,3.8
2022,Q2,E07000114,6.067
2022,Q2,E07000115,2.067
2022,Q2,E07000116,2.4
2022,Q2,E07000117,4.967
2022,Q2,E07000118,2.567
2022,Q2,E07000119,2.8
2022,Q2,E07000120,5.267
2022,Q2,E07000121,3.0
2022,Q2,E07000122,4.7
2022,Q2,E07000123,4.2
2022,Q2,E07000124,1.667
2022,Q2,E07000125,4.1
2022,Q2,E07000126,2.3
2022,Q2,E07000127,2.933
2022,Q2,E07000128,3.033
2022,Q2,E07000129,2.067
2022,Q2,E07000130,2.233
2022,Q2,E07000131,1.633
2022,Q2,E07000132,2.533
2022,Q2,E07000133,2.367
2022,Q2,E07000134,2.067
2022,Q2,E07000135,2.567
2022,Q2,E07000136,4.433
2022,Q2,E07000137,3.167
2022,Q2,E07000138,4.1
2022,Q2,E07000139,1.933
2022,Q2,E07000140,3.0
2022,Q2,E07000141,2.767
2022,Q2,E07000142,3.133
2022,Q2,E07000143,2.433
2022,Q2,E07000144,1.933
2022,Q2,E07000145,4.767
2022,Q2,E07000146,2.6
2022,Q2,E07000147,2.767
2022,Q2,E07000148,3.933
2022,Q2,E07000149,2.1
2022,Q2,E07000170,3.933
2022,Q2,E07000171,3.033
2022,Q2,E07000172,2.533
2022,Q2,E07000173,3.033
2022,Q2,E07000174,4.0
2022,Q2,E07000175,2.933
2022,Q2,E07000176,1.7
2022,Q2,E07000177,2.0
2022,Q2,E07000178,2.367
2022,Q2,E07000179,1.733
2022,Q2,E07000180,1.933
2022,Q2,E07000181,1.867
2022,Q2,E07000192,3.1
2022,Q2,E07000193,2.9
2022,Q2,E07000194,2.433
2022,Q2,E07000195,2.933
2022,Q2,E07000196,2.7
2022,Q2,E07000197,2.433
2022,Q2,E07000198,2.0
2022,Q2,E07000199,3.5
2022,Q2,E07000200,2.267
2022,Q2,E07000202,4.6
2022,Q2,E07000203,1.867
2022,Q2,E07000207,1.933
